OBJECTID,RSPB_Reference,County,Country,Incident_Type,Month,Year,Grid_Square,Details,More_info here,GlobalID
4404,90101,Flintshire,Wales,Poisoning,June,2008,SJ25,Species targeted: Birds of Prey. Species involved: Fox x1; poison bait (Rabbit Bait). Tested positive for: Bendiocarb,No Link,7f03287f-2a9f-4c4e-99ed-b20ef5ad634b
4405,90146,Dumfries and Galloway,Scotland,Trapping,August,2008,NY07,Species targeted: Birds of Prey,No Link,92d7a477-b91d-4ed1-a7c3-2c08b9594885
4406,90205,Kent,England,Shooting,August,2008,TQ82,Species involved: Peregrine Falcon x1,No Link,4669842f-9155-4406-85c3-188160741617
4407,90208,Staffordshire,England,Poisoning,June,2008,SK10,Species involved: Peregrine Falcon x1. Tested positive for: Aldicarb,No Link,d855547c-3ef7-4440-9cd8-a578172d8099
4408,90273,Lancashire,England,Shooting,September,2008,SD74,Species involved: Peregrine Falcon x1,No Link,dd4618a0-136b-482a-8f9d-068bc506c6e3
4409,90274,Buckinghamshire,England,Shooting,September,2008,SP53,Species involved: Buzzard x1,No Link,473916ba-7987-4d4d-b0e9-b653ba9aeadf
4410,90280,Powys,Wales,Poisoning,September,2008,SN98,"Species targeted: Birds of Prey, Corvidae. Species involved: poison bait (Red-Legged Partridge x2). Tested positive for: Alphachloralose",No Link,fc7b71d6-51f2-42b3-af53-87284216e986
4411,90287,North Yorkshire,England,Poisoning,May,2008,SE17,"Species involved: Red Kite x1. Tested positive for: Aldicarb, Bendiocarb, Carbofuran",No Link,44e8c8c4-3e3f-4592-a780-b10b58f77750
4412,90288,North Yorkshire,England,Poisoning,April,2008,SE35,Species involved: Buzzard x1. Tested positive for: Methomyl,No Link,3abc8037-afa0-422f-90f6-e7c13bb0975c
4413,90305,Wiltshire,England,Shooting,September,2008,SU36,Species involved: Buzzard x1,No Link,4500e7bc-e845-467f-8abe-bfcc8ce2009d
4414,90307,Down,Northern Ireland,Shooting,August,2008,J24,Species involved: Red Kite x1,No Link,3e0aa87f-44b1-4647-94ac-aca92d73ab4e
4415,90310,South Lanarkshire,Scotland,Poisoning,October,2008,NS91,Species Involved: Buzzard x1; poison bait (Rabbit Bait x1). Tested positive for: Carbofuran,No Link,443abd6e-e2b2-4bad-9a43-34b7e5f05dbd
4416,90341,Perth and Kinross,Scotland,Shooting,October,2008,NO23,Species involved: Buzzard x2,No Link,8d391d6b-9b72-4867-8fa7-a75280e0737c
4417,90342,Angus,Scotland,Poisoning,May,2008,NO46,"Species targeted: Birds of Prey. Species involved: poison bait (Meat x5). Tested positive for: Bendiocarb, Carbofuran, Isofenphos",No Link,40e3aa42-d780-4c7d-9e57-81fba0b10e32
4418,90344,Angus,Scotland,Poisoning,May,2008,NO46,"Species targeted: Birds of Prey. Species involved: poison bait (Meat x5). Tested positive for: Bendiocarb, Carbofuran, Isofenphos",No Link,a8cb78dc-1c11-4d60-a0dd-61a0eb5c3404
4419,90345,Angus,Scotland,Poisoning,May,2008,NO46,"Species targeted: Birds of Prey. Species involved: poison bait (Meat x7). Tested positive for: Bendiocarb, Carbofuran, Isofenphos",No Link,20e4ab6b-fe3d-4fe0-a30d-1fb940c94cb2
4420,90347,Angus,Scotland,Poisoning,May,2008,NO46,"Species targeted: Birds of Prey. Species involved: poison bait (Meat x8). Tested positive for: Bendiocarb, Carbofuran, Isofenphos",No Link,d5649fae-0415-4318-b76b-35179896e860
4421,90349,Angus,Scotland,Poisoning,May,2008,NO46,"Species targeted: Birds of Prey. Species involved: poison bait (Meat x3). Tested positive for: Bendiocarb, Carbofuran, Isofenphos",No Link,14c62266-47a9-451f-9637-32b0138ffcb8
4422,90387,Cornwall,England,Shooting,October,2008,SS20,Species involved: Barn Owl x1,No Link,c4001f8b-bebe-4477-bbcd-dcefdd0b3506
4423,90393,Armagh,Northern Ireland,Poisoning,July,2008,J03,Species Involved: Buzzard x2; poison bait (Rabbit Bait x1). Tested positive for: Alphachloralose,No Link,3bd2d1e7-3332-4833-bb40-2818340acbcd
4424,90406,Vale of Glamorgan,Wales,Shooting,November,2008,ST06,Species involved: Buzzard x1,No Link,a8098d42-f742-4e65-aced-3bd6a211ee18
4425,90413,Angus,Scotland,Poisoning,October,2008,NO46,Species targeted: Birds of Prey. Species involved: poison bait (Meat x1). Tested positive for: Carbofuran,No Link,6dc25be0-39ee-4c43-89aa-0e19044b028d
4426,90414,North Yorkshire,England,Poisoning,November,2008,SE06,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,5d567305-0577-437a-a93e-ba7df5606d44
4427,90471,Leicestershire,England,Shooting,November,2008,SP69,Species involved: Buzzard x1,No Link,158a789c-f74f-41de-884c-6c89db8b75aa
4428,90582,Northamptonshire,England,Shooting,December,2008,SP98,Species involved: Red Kite x1,No Link,00289ecb-0dd2-4b65-a887-7575a6f19d19
4429,90597,South Lanarkshire,Scotland,Poisoning,November,2008,NS81,Species targeted: Birds of Prey. Species involved: Raven x3. Tested positive for: Carbofuran,No Link,b448c8ac-3540-4b11-a338-79c84b059871
4430,90601,Perth and Kinross,Scotland,Shooting,May,2008,NO04,Species involved: Sparrowhawk x1,No Link,31c5688e-877d-4f7f-978b-53fe8d66a561
4431,90609,Perth and Kinross,Scotland,Trapping,July,2008,NN81,Species involved: Kestrel x3,No Link,77e54cdc-2472-4828-8899-740f1993d46d
4432,90645,Armagh,Northern Ireland,Poisoning,July,2008,J03,"Species involved: Buzzard x2, Carrion Crow x1. Tested positive for: Alphachloralose",No Link,6ec1de91-252a-4006-8963-8f9af5184bfe
4433,90676,Berkshire,England,Trapping,May,2008,SU57,Species involved: Red Kite x1,No Link,e5656bc3-3ac0-4eea-916b-0630809d10c6
4434,90691,Aberdeenshire,Scotland,Shooting,July,2008,NJ93,Species involved: Buzzard x1,No Link,5684a5d2-2614-4cd5-949d-ebe82cd979bb
4435,90722,Highland,Scotland,Trapping,May,2008,NH83,Species targeted: Birds of Prey,No Link,9208d836-89d2-4201-8425-2e4f496d9cac
4436,90734,Norfolk,England,Poisoning,April,2008,TF91,Species targeted: Birds of Prey. Species involved: Carrion Crow x1. Tested positive for: Alphachloralose,No Link,42f747c9-5637-44f4-8ea7-bf82bfbe440c
4437,90735,Norfolk,England,Persecution (Other),Withheld,2008,TF92,"Species targeted: Birds of Prey, Carrion Crow. Possession of: Alphachloralose",No Link,1face977-1c12-4766-bc5c-6d5c81c24d5a
4438,90738,North Yorkshire,England,Trapping,November,2008,SE97,Species involved: Buzzard x1,No Link,27a3b8c3-be8d-4063-846e-f70e2826be5a
4439,90911,Herefordshire,England,Shooting,August,2008,SO54,Species involved: Hobby x1,No Link,edaa5ada-5994-4ef1-a116-59204ed402af
4440,90914,Neath Port Talbot,Wales,Poisoning,November,2008,SS89,Species involved: Buzzard x1. Tested positive for: Aldicarb,No Link,d955c87d-976e-42d4-9468-a210c0488f9f
4441,90997,Rutland,England,Poisoning,August,2008,SK80,Species Involved: Red Kite x1; poison bait (Rabbit Bait x1). Tested positive for: Carbofuran,No Link,bdc2f31f-496a-4b5e-83b3-0e5c9fcac59a
4442,90998,Rutland,England,Poisoning,September,2008,SP99,"Species involved: Red Kite x1. Tested positive for: Aldicarb, Carbofuran",No Link,0e5ae904-efcc-44a2-ac03-fc509337120d
4443,91009,Londonderry,Northern Ireland,Poisoning,April,2008,H98,Species targeted: Birds of Prey. Species involved: Dog x1. Tested positive for: Carbofuran,No Link,f314c0a0-a0e6-4f41-94f1-92deba73b7b5
4444,91013,Highland,Scotland,Persecution (Other),November,2008,NJ12,Species targeted: Birds of Prey. Possession of: Carbofuran,No Link,5f0ef5f0-fb21-4ce1-9928-7ba5df163430
4445,91017,Fife,Scotland,Shooting,April,2008,NT29,Species involved: Buzzard x1,No Link,e308c050-a5e3-42b0-813d-30aa9668a382
4446,91025,Denbighshire,Wales,Poisoning,July,2008,SJ07,Species Involved: Buzzard x1; poison bait (Pheasant Bait). Tested positive for: Bendiocarb,No Link,43ddf492-aae4-4bf9-9b2f-b89224a1bdf9
4447,91026,Cambridgeshire,England,Poisoning,August,2008,TL64,Species targeted: Birds of Prey. Species involved: Dog x1; poison bait (Grey Partridge x1). Tested positive for: Mevinphos/Phosdrin,No Link,88b0e5fa-1bc6-4bb3-b94f-0be42753a2a5
4448,91104,Hampshire,England,Poisoning,May,2008,SU42,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,e3ae0048-0376-4690-a67e-2eadf6d6b28e
4449,91145,Antrim,Northern Ireland,Persecution (Other),July,2008,D31,Species targeted: Birds of Prey,No Link,df63a33f-fc84-4e48-b0df-03508692699e
4450,91238,Highland,Scotland,Poisoning,December,2008,NJ03,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,52736e52-fca6-4a3d-b5f0-2e903df71959
4451,91249,Highland,Scotland,Poisoning,March,2008,NJ12,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,cec2fcf1-8269-4d84-9998-d593905bb37a
4452,91276,Norfolk,England,Poisoning,June,2008,TG02,Species targeted: Birds of Prey. Species involved: Dog x1; poison bait (Unidentified Bird x1). Tested positive for: Aldicarb,No Link,bb6b355f-f70e-499f-92b9-74b07f31fc38
4453,91277,Somerset & Avon,England,Poisoning,September,2008,ST23,Species Involved: Buzzard x1; poison bait (Pheasant Bait x1). Tested positive for: Carbofuran,No Link,3b171aae-6d79-45cf-9ace-85449272de04
4454,91298,Cornwall,England,Poisoning,March,2008,SX46,"Species targeted: Birds of Prey. Species involved: Dog x2; poison bait (Unknown). Tested positive for: Diquat, Paraquat",No Link,56aa97f2-18bc-404b-a71a-eb7384e1dfe0
4455,91340,Northamptonshire,England,Poisoning,August,2008,SP89,"Species Involved: Red Kite x1; poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Alphachloralose, Brodifacoum",No Link,8805a3b2-073c-4092-b0ec-f2cf74475d8a
4456,91341,Derbyshire,England,Poisoning,January,2008,SK17,Species targeted: Birds of Prey. Species involved: Dog x2. Tested positive for: Strychnine,No Link,5e192423-c11e-4f5e-91df-ccac4c2302ef
4457,91345,Armagh,Northern Ireland,Poisoning,December,2008,J03,Species Involved: Red Kite x1; poison bait (Hen/Chicken Bait). Tested positive for: Alphachloralose,No Link,5f80935d-44bb-4a74-a2a0-72ab5e423fb3
4458,91356,North Yorkshire,England,Shooting,August,2008,SE45,Species involved: Red Kite x1,No Link,b485047f-9391-44d4-bcc4-52df176733b1
4459,91435,Northamptonshire,England,Poisoning,August,2008,SP88,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,447a8692-1c79-4540-831a-aa532b516799
4460,91437,Scottish Borders,Scotland,Persecution (Other),March,2008,NT42,"Species targeted: Birds of Prey. Possession of: Alphachloralose, DDT, Other",No Link,f78d3599-ed08-4e10-a7a7-184ce3a14135
4461,91442,Moray,Scotland,Persecution (Other),August,2008,NJ13,Species targeted: Birds of Prey. Possession of: Carbofuran,No Link,cc242865-9d9c-432f-8002-96002a51627c
4462,91443,Scottish Borders,Scotland,Poisoning,October,2008,NT35,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,c400a789-e8a4-42ee-9991-d21d27c7eac9
4463,92209,Nottinghamshire,England,Shooting,January,2008,SK64,Species involved: Barn Owl x1,No Link,6d1b5203-1b30-435d-93b1-c87b164ae3de
4464,92915,Dorset,England,Shooting,February,2008,ST70,Species involved: Buzzard x1,No Link,aaac57e7-039f-40d5-ab00-c7677eb5fec1
4465,93977,East Ayrshire,Scotland,Poisoning,April,2008,NS53,Species targeted: Birds of Prey. Species involved: poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Carbofuran,No Link,a3113a8d-bb1b-4ebc-9aca-90bd8450f88a
4466,93978,East Ayrshire,Scotland,Poisoning,April,2008,NS53,Species targeted: Birds of Prey. Species involved: poison bait (Rabbit Bait x1). Tested positive for: Carbofuran,No Link,3a76d73c-b2eb-474a-be5a-e31ce30f33c0
4467,93980,East Ayrshire,Scotland,Poisoning,April,2008,NS53,Species involved: Buzzard x2. Tested positive for: Carbofuran,No Link,873b31c0-b7d7-41c5-ba19-d6acb4832eee
4468,94294,Wiltshire,England,Trapping,July,2008,ST92,"Species targeted: Birds of Prey, Owls",No Link,9ea7976e-5839-4a7d-b03d-9f5778fbbf4f
4469,100722,Perth and Kinross,Scotland,Shooting,October,2008,NO23,Species involved: Buzzard x1,No Link,885debba-3dfc-46c6-8cca-c2a4fd1ebb17
4470,101810,Aberdeenshire,Scotland,Persecution (Other),June,2008,NO69,Species targeted: Birds of Prey. Possession of: Carbofuran,No Link,1d0be15a-5dd3-41b1-a73d-8cae22e555b3
4471,105176,Essex,England,Poisoning,March,2008,TL43,Species involved: Buzzard x1. Tested positive for: Endrin,#N/A,05519181-f4b8-4178-b210-3cd753cb33db
4472,90586,East Ayrshire,Scotland,Poisoning,January,2009,NS43,Species targeted: Birds of Prey. Species involved: Cat x1. Tested positive for: Carbofuran,No Link,df4178bc-d0a4-4bf5-94e2-754bf76796b8
4473,90664,Cumbria,England,Shooting,January,2009,NY45,Species involved: Buzzard x1,No Link,4b7f51db-18df-4f51-9d5c-46952aaf7e54
4474,91023,Perth and Kinross,Scotland,Poisoning,January,2009,NN85,Species involved: Tawny Owl x1. Tested positive for: Alphachloralose,No Link,e629727a-05d7-44f3-863e-d91af28f0c45
4475,91073,North Yorkshire,England,Shooting,February,2009,SE88,Species involved: Buzzard x1,No Link,73f4cfd3-de8f-4220-876b-037b431f1635
4476,91080,Highland,Scotland,Poisoning,February,2009,NH72,Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Carbofuran,No Link,5633dd93-7e1d-4b57-a06f-fd1e91031641
4477,91217,West Midlands,England,Poisoning,February,2009,SJ90,Species targeted: Peregrine Falcon. Species involved: poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Aldicarb,No Link,e333200a-6c2b-46ee-b2c6-9823d54b1593
4478,91323,North Yorkshire,England,Shooting,March,2009,SE38,Species involved: Buzzard x1,No Link,4ffec332-03e8-4961-9f5f-c53f23631ac4
4479,91343,Staffordshire,England,Trapping,March,2009,SK00,Species involved: Peregrine Falcon x1,No Link,b76f158e-37a1-43a4-8e55-97769eb4fe2a
4480,91367,East Riding of Yorkshire,England,Shooting,April,2009,SE84,Species involved: Buzzard x1,No Link,7aa77a56-931e-4d98-b624-70bd89fdb486
4481,91387,Perth and Kinross,Scotland,Poisoning,April,2009,NN85,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,11ad3d82-87ce-423f-ad68-2c41b610f456
4482,91388,Perth and Kinross,Scotland,Poisoning,April,2009,NN85,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,bec1f95e-2624-43f4-a7e3-8ef9f403f9a7
4483,91389,Perth and Kinross,Scotland,Poisoning,April,2009,NN85,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,b8962e0a-39e6-42b0-bf4a-5ee70b491026
4484,91393,Staffordshire,England,Trapping,April,2009,SK00,Species targeted: Peregrine Falcon,No Link,c3db62bb-2159-4fa5-a28e-ba56db0c7408
4485,91459,Staffordshire,England,Nest Destruction,May,2009,SJ90,Species targeted: Peregrine Falcon nest,No Link,178d2e15-24b9-49de-8aac-ff44d8b12073
4486,91467,Angus,Scotland,Poisoning,March,2009,NO46,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,0286f86b-3cff-4b26-ab5f-b7c3e032e9fd
4487,91469,Angus,Scotland,Poisoning,March,2009,NO46,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,c3cb6284-78f0-4e2b-928d-f47b0e77baef
4488,91475,Moray,Scotland,Poisoning,May,2009,NJ11,Species targeted: Birds of Prey. Species involved: Raven x2. Tested positive for: Mevinphos/Phosdrin,No Link,8d5e3481-fb3f-4d71-ac59-a85c68e66ac6
4489,91505,Cumbria,England,Poisoning,June,2009,NY01,Species targeted: Peregrine Falcon. Species involved: poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Carbofuran,No Link,facbbe36-3292-4e40-b499-3adcf6d9ada0
4490,91538,Cumbria,England,Shooting,March,2009,NY45,Species involved: Buzzard x1,No Link,835c8b0a-3f7a-403f-8562-448d7b614535
4491,91590,Hertfordshire,England,Shooting,March,2009,TL23,Species involved: Tawny Owl x1,No Link,612c790d-8389-4a8a-9ea0-30eceef8c39e
4492,91597,Gloucestershire,England,Shooting,June,2009,SO50,Species involved: Peregrine Falcon x1,No Link,e8407e4e-868e-44b2-866c-5b0e763af71a
4493,91614,Scottish Borders,Scotland,Poisoning,March,2009,NT35,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,a4282c9a-b44b-41e5-9a83-1fee08c6234e
4494,91616,Angus,Scotland,Poisoning,June,2009,NO45,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,d2ed4567-d4c2-4b5f-80d6-1f600a239627
4495,91617,Perth and Kinross,Scotland,Poisoning,March,2009,NN85,Species involved: Buzzard x2. Tested positive for: Alphachloralose,No Link,437d3c31-cfb7-463f-ba1d-b013b1dfb251
4496,91618,Moray,Scotland,Trapping,June,2009,NJ11,Species targeted: Birds of Prey,No Link,70970690-98d6-4d2b-b18b-7945ddfd1046
4497,91625,Caerphilly,Wales,Poisoning,January,2009,SO10,Species involved: Red Kite x1. Tested positive for: Mevinphos/Phosdrin,No Link,a38ef173-27cb-4b0a-8c08-9fa2d83dffba
4498,91645,Lincolnshire,England,Shooting,January,2009,SK95,Species involved: Kestrel x1,No Link,90fd2648-fc33-4801-8674-b686a274589a
4499,91658,Leicestershire,England,Poisoning,March,2009,SK82,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,d1dff331-eff9-48f7-bbaf-bcf6ea54e964
4500,91679,Cumbria,England,Poisoning,April,2009,NY01,"Species targeted: Peregrine Falcon. Species involved: poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Aldicarb, Carbofuran, Carbosulfan",No Link,34858c9b-aeeb-4b7a-abc2-b3afc1205549
4501,91681,Norfolk,England,Shooting,August,2009,TF84,Species involved: Buzzard x1,No Link,ab3829f0-c275-4c72-839e-6285090a784e
4502,91720,Aberdeenshire,Scotland,Shooting,June,2009,NJ31,Species involved: Buzzard x1,No Link,3ffd0841-b2da-41d7-9876-41b0d88dc166
4503,91723,Angus,Scotland,Poisoning,July,2009,NO58,Species involved: Golden Eagle x1. Tested positive for: Carbofuran,https://raptorpersecutionscotland.wordpress.com/2010/03/03/golden-eagle-alma-poisoned-on-millden-estate-angus/,139fb9a5-cfe5-46f0-8c62-6e19f3e70b27
4504,91724,South Lanarkshire,Scotland,Poisoning,April,2009,NS82,Species targeted: Birds of Prey. Species involved: poison bait (Rabbit Bait x1). Tested positive for: Carbofuran,No Link,63efdc81-6eeb-4a48-82b9-2eb1494ee804
4505,91731,Cumbria,England,Shooting,August,2009,NY35,Species involved: Buzzard x1,No Link,e44e368f-b37c-4b1e-8e46-bcf17cd334cd
4506,91740,North Yorkshire,England,Trapping,August,2009,SE16,Species involved: Sparrowhawk x1,No Link,31ad72de-ed9b-42b8-b149-e77f60a8cf8d
4507,91862,Perth and Kinross,Scotland,Poisoning,August,2009,NO23,"Species Involved: Buzzard x1; poison bait (Pheasant Bait x1). Tested positive for: Alphachloralose, Carbofuran",No Link,99a9b463-43b0-4f12-93d0-0d3ea7991e79
4508,91863,Perth and Kinross,Scotland,Persecution (Other),September,2009,NO23,"Species targeted: Birds of Prey. Possession of: Alphachloralose, Carbofuran",No Link,3b23ee07-c6a3-4552-85b5-8259dcf2ff48
4509,91865,Perth and Kinross,Scotland,Shooting,September,2009,NO23,Species involved: Buzzard x1,No Link,86bcb468-14b0-44fa-a9d1-66fdc7c43ed5
4510,91866,Argyll and Bute,Scotland,Poisoning,June,2009,NN23,"Species involved: Golden Eagle x1. Tested positive for: Carbofuran, Methiocarb, Other, Strychnine",http://ww2.rspb.org.uk/our-work/rspb-news/news/323999-farm-manager-convicted-of-poison-possession-after-golden-eagle-is-killed-near-bridge-of-orchy,a47a3b29-d3b1-4081-90ea-46ea621abc33
4511,91868,Argyll and Bute,Scotland,Poisoning,June,2009,NN23,Species targeted: Birds of Prey. Species involved: Fox x1. Tested positive for: Carbofuran,No Link,5a81c06e-5a49-4938-a90b-0c9834d0840f
4512,91869,Argyll and Bute,Scotland,Poisoning,June,2009,NN23,Species targeted: Birds of Prey. Species involved: poison bait (Sheep x1). Tested positive for: Carbofuran,No Link,9805f8f2-f22d-4e31-a097-e580d145911e
4513,91872,Perth and Kinross,Scotland,Shooting,February,2009,NN81,Species involved: Birds of Prey x1,No Link,f0342127-ddd5-40bd-9e7b-4196bdbd1d14
4514,91936,North Yorkshire,England,Shooting,September,2009,SE29,Species involved: Peregrine Falcon x1,No Link,06b3c6af-5deb-462d-9d1e-eb92c95c5efa
4515,91988,Northumberland,England,Shooting,September,2009,NU11,Species involved: Buzzard x1,No Link,3e0cf008-2d96-47e8-8152-7f7c670c22b7
4516,92020,Herefordshire,England,Shooting,September,2009,SO63,Species involved: Buzzard x1,No Link,8f308732-db37-4b04-a1f0-3a26c7bcb0bf
4517,92071,West Dunbartonshire,Scotland,Trapping,September,2009,NS38,Species targeted: Birds of Prey,No Link,36e9bdd4-c162-40da-8561-23a2475298fa
